ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Thlinkit-Skutkwan-1_man-1,,Thlinkit-Skutkwan,1_man,’kha,’kha,ʔk h a,,Tolmie1884,,,^ ’k h a $,default
Tshimsian-Kitunto-1_man-1,,Tshimsian-Kitunto,1_man,wai-oot,wai-oot,w a i uː t,,Tolmie1884,,,^ w a i - oo t $,default
Tshimsian-Kithatla-1_man-1,,Tshimsian-Kithatla,1_man,youh,youh,y o u h,,Tolmie1884,,,^ y o u h$,default
Haida-Kaigani-1_man-1,,Haida-Kaigani,1_man,i-thlung-a,i-thlung-a,i tʰ l u n g a,,Tolmie1884,,,^ i - th l u n g - a $,default
Haida-Skidegate-1_man-1,,Haida-Skidegate,1_man,i-hling-a,i-hling-a,i h l i n g a,,Tolmie1884,,,^ i - h l i n g - a $,default
Haida-Kumshewa-1_man-1,,Haida-Kumshewa,1_man,ē-hlin,ē-hlin,ē h l i n,,Tolmie1884,,,^ ē - h l i n $,default
Kwakiool-Hailtzuk-1_man-1,,Kwakiool-Hailtzuk,1_man,pu-kwā-num,pu-kwā-num,p u kʷ ā n u m,,Tolmie1884,,,^ p u - kw ā - n u m $,default
Kwakiool-Kwiha-1_man-1,,Kwakiool-Kwiha,1_man,pu-kwā´-num,pu-kwā´-num,p u kʷ ā n u m,,Tolmie1884,,,^ p u - kw ā ´ - n u m $,default
Kwakiool-Likwiltoh-1_man-1,,Kwakiool-Likwiltoh,1_man,pook-wā-num,pook-wā-num,p uː k w ā n u m,,Tolmie1884,,,^ p oo k - w ā - n u m $,default
Kawitshin-Kowmook-Tlathool-1_man-1,,Kawitshin-Kowmook-Tlathool,1_man,enika,enika,e n i k a,,Tolmie1884,,,^ e n i k a $,default
Kawitshin-Snanaimooh-1_man-1,,Kawitshin-Snanaimooh,1_man,swaika,swaika,s w a i k a,,Tolmie1884,,,^ s w a i k a $,default
Kawitshin-Songis-1_man-1,,Kawitshin-Songis,1_man,soi-kan,soi-kan,s o i k a n,,Tolmie1884,,,^ s o i - k a n $,default
Kawitshin-Kwantlin-1_man-1,,Kawitshin-Kwantlin,1_man,swē-ka,swē-ka,s w ē k a,,Tolmie1884,,,^ s w ē - k a $,default
Aht-Kaiookwaht-1_man-1,,Aht-Kaiookwaht,1_man,kō-wus,kō-wus,k ō w u s,,Tolmie1884,,,^ k ō - w u s $,default
Niskwalli-Sinahomish-1_man-1,,Niskwalli-Sinahomish,1_man,stōbsh,stōbsh,s t ō b s h,,Tolmie1884,,,^ s t ō bs h$,default
Tsheheilis-Staktamish-1_man-1,,Tsheheilis-Staktamish,1_man,stil-tāmsh,stil-tāmsh,s t i l t ā m s h,,Tolmie1884,,,^ s t i l - t ā ms h$,default
Tshinook-Tshinook-1_man-1,,Tshinook-Tshinook,1_man,kah-tin,kah-tin,k a h t i n,,Tolmie1884,,,^ k a h - t i n $,default
Tshinook-Tilhilooit-UpperTshinook-1_man-1,,Tshinook-Tilhilooit-UpperTshinook,1_man,ikalla,ikalla,i k a ɬ a,,Tolmie1884,,,^ i k a ll a $,default
Bilhoola-Noothlakimish-1_man-1,,Bilhoola-Noothlakimish,1_man,im-ilkh,im-ilkh,i m i l kʰ,,Tolmie1884,,,^ i m - i l kh $,default
Tinne-Nakoontloon-1_man-1,,Tinne-Nakoontloon,1_man,in-tlah,in-tlah,i n tɬ a h,,Tolmie1884,,,^ i n - tl a h$,default
Selish-Lillooet-1_man-1,,Selish-Lillooet,1_man,a-pa,a-pa,a p a,,Tolmie1884,,,^ a - p a $,default
Selish-Kullespelm-1_man-1,,Selish-Kullespelm,1_man,skul-tum-ih,skul-tum-ih,s k u l t u m i h,,Tolmie1884,,,^ s k u l - t u m - i h$,default
Shahaptani-Whulwhaipum-1_man-1,,Shahaptani-Whulwhaipum,1_man,wīns,wīns,w ī ns,,Tolmie1884,,,^ w ī ns $,default
Kootenuha-UpperKootenuha-1_man-1,,Kootenuha-UpperKootenuha,1_man,tit-kat-th,tit-kat-th,t i t k a t tʰ,,Tolmie1884,,,^ t i t - k a t - th $,default
Thlinkit-Skutkwan-2_woman-1,,Thlinkit-Skutkwan,2_woman,shā-wut,shā-wut,ʃ ā w u t,,Tolmie1884,,,^ sh ā - w u t $,default
Tshimsian-Kitunto-2_woman-1,,Tshimsian-Kitunto,2_woman,hun-nāh,hun-nāh,h u n n ā ʔ,,Tolmie1884,,,^h u n - n āh$,default
Tshimsian-Kithatla-2_woman-1,,Tshimsian-Kithatla,2_woman,un-nāh,un-nāh,u n n ā ʔ,,Tolmie1884,,,^ u n - n āh$,default
Haida-Kaigani-2_woman-1,,Haida-Kaigani,2_woman,jā-da,jā-da,j ā d a,,Tolmie1884,,,^ j ā - d a $,default
Haida-Skidegate-2_woman-1,,Haida-Skidegate,2_woman,χa-da,χa-da,χ a d a,,Tolmie1884,,,^ χ a - d a $,default
Haida-Kumshewa-2_woman-1,,Haida-Kumshewa,2_woman,n-jada,n-jada,n j a d a,,Tolmie1884,,,^ n - j a d a $,default
